user_input,action,product,quantity
Pop 5 jacket into my shopping bag.,add,milk,-1
I'd like to get 10 bananas.,remove,bread,4
Remove 3 socks from the basket.,remove,socks,2
Please pull out 10 chocolate.,remove,blender,2
Throw in 6 pillow for me.,add,pan,5
Cancel the t-shirt.,add,lamp,2
Let’s drop 1 knife.,remove,pan,4
Could you toss 6 jacket into the cart?,add,mug,-1
I want the shorts gone.,remove,blanket,4
Eliminate the backpack from my cart.,add,socks,2
Can you take out 6 blender?,add,cheese,-1
Include 3 blender with my order.,remove,bread,5
Can you take out 1 t-shirt?,remove,milk,3
Let’s drop 1 pan.,remove,knife,2
Throw in 1 knife for me.,remove,apples,3
Can you take out 6 blender?,add,blanket,5
Throw in 4 bottle for me.,add,oranges,6
Remove 10 pillow from the basket.,add,shoes,7
Wipe out the plate.,remove,bottle,3
Forget about the milk.,add,pan,1
"Nix 4 milk, please.",remove,eggs,3
Eliminate the jacket from my cart.,add,t-shirt,-1
"Nix 6 bread, please.",remove,blanket,2
"Nix 10 jeans, please.",add,socks,3
"Grab me 3 bottle, please.",remove,hat,1
I need 6 more toaster.,remove,water,6
Scratch the pan.,add,shoes,1
Include 10 scarf with my order.,remove,bananas,3
Could you toss 2 shorts into the cart?,add,blanket,2
I need 3 more milk.,remove,jeans,4
Scratch the bottle.,add,socks,4
Can you take out 6 cheese?,remove,blender,-1
Get rid of 3 plate from my order.,remove,scarf,3
Include 5 socks with my order.,remove,water,2
Pop 1 backpack into my shopping bag.,add,hat,4
Drop the blanket completely.,remove,lamp,1
Throw in 3 plate for me.,add,cheese,2
Throw in 4 bottle for me.,add,knife,4
Could you toss 1 pan into the cart?,remove,bread,4
Scratch the chocolate.,add,knife,3
Drop the bananas completely.,remove,blender,3
I'd like to get 3 oranges.,add,yogurt,3
I need 6 more apples.,remove,jacket,4
"Grab me 1 blender, please.",add,plate,3
Throw in 3 apples for me.,remove,mug,9
Include 1 shoes with my order.,add,pillow,0
I'd like to get 4 blanket.,add,shorts,1
I want the socks gone.,remove,t-shirt,5
Get rid of 2 chocolate from my order.,remove,cheese,5
Eliminate the yogurt from my cart.,remove,sweater,4
Can you take out 4 apples?,add,cheese,1
Can you take out 6 lamp?,add,knife,3
Include 3 shoes with my order.,remove,toaster,2
Pop 4 socks into my shopping bag.,remove,shoes,3
Wipe out the t-shirt.,remove,jacket,4
Drop the jacket completely.,remove,yogurt,5
Throw in 3 jeans for me.,add,chocolate,4
Get rid of 1 knife from my order.,add,blanket,1
I'd like to get 6 t-shirt.,remove,mug,2
Remove 6 hat from the basket.,remove,water,8
Remove 5 knife from the basket.,remove,pan,1
Can you take out 1 socks?,add,blender,0
Get rid of 4 toaster from my order.,add,plate,4
I don’t need 6 t-shirt anymore.,add,shoes,8
Could you toss 6 lamp into the cart?,remove,milk,6
Include 5 cheese with my order.,add,socks,3
I want the socks gone.,remove,apples,5
Pop 5 blender into my shopping bag.,add,jeans,5
I'd like to get 1 apples.,remove,apples,1
Wipe out the yogurt.,remove,mug,0
Let’s drop 2 jeans.,add,apples,9
I don’t need 5 blanket anymore.,add,apples,-1
Forget about the apples.,add,jacket,1
Eliminate the eggs from my cart.,remove,shorts,6
Let’s drop 6 milk.,add,scarf,2
I want the backpack gone.,add,hat,-2
Let’s drop 4 apples.,add,eggs,2
Include 5 apples with my order.,remove,shoes,6
I'd like to get 4 eggs.,add,water,-2
Let’s add 10 pillow to the basket.,remove,knife,6
I don’t need 6 bottle anymore.,add,pillow,7
Get rid of 1 knife from my order.,add,yogurt,4
Please pull out 4 oranges.,add,blanket,2
Pop 4 socks into my shopping bag.,remove,plate,3
Can you take out 4 shorts?,add,hat,4
Forget about the yogurt.,remove,chocolate,-1
I'd like to get 6 mug.,remove,apples,-3
Let’s add 2 lamp to the basket.,add,chocolate,3
Remove 1 milk from the basket.,remove,mug,5
I need 4 more bread.,add,sweater,8
I don’t want the oranges anymore.,add,milk,4
Could you toss 6 shoes into the cart?,add,blender,6
Get rid of 2 cheese from my order.,remove,chocolate,1
Throw in 2 water for me.,add,bananas,6
"Grab me 4 knife, please.",add,scarf,3
Remove 1 milk from the basket.,remove,socks,7
Drop the scarf completely.,add,jacket,5
Remove 6 milk from the basket.,remove,yogurt,1
I don’t want the pan anymore.,add,jeans,2
I'd like to get 3 oranges.,add,jeans,5
Eliminate the backpack from my cart.,remove,blender,7
Pop 2 blanket into my shopping bag.,add,lamp,5
I'd like to get 6 scarf.,add,hat,3
Remove 10 scarf from the basket.,remove,shoes,1
Drop the chocolate completely.,add,cheese,2
Wipe out the hat.,add,mug,0
Forget about the scarf.,remove,eggs,9
Cancel the backpack.,add,shoes,5
Remove 6 mug from the basket.,add,mug,2
I'd like to get 3 bananas.,add,sweater,2
I don’t need 2 jeans anymore.,remove,apples,2
Scratch the plate.,remove,bottle,3
Scratch the bottle.,remove,shoes,1
Pop 5 blender into my shopping bag.,remove,pan,2
Pop 1 pan into my shopping bag.,remove,bananas,2
Can you take out 10 shorts?,remove,sweater,3
Wipe out the sweater.,add,jacket,8
"Grab me 4 backpack, please.",remove,pan,6
Drop the socks completely.,add,t-shirt,2
Let’s add 2 socks to the basket.,remove,scarf,5
"I changed my mind about those oranges, take 4 out.",add,blanket,4
Include 1 jacket with my order.,remove,chocolate,4
Throw in 3 knife for me.,add,t-shirt,6
Include 4 t-shirt with my order.,remove,lamp,1
Let’s add 1 bread to the basket.,remove,t-shirt,3
Include 1 jacket with my order.,remove,blanket,6
Let’s drop 1 bananas.,remove,bottle,4
"Grab me 4 bread, please.",remove,jeans,6
Include 3 jeans with my order.,add,bread,7
I don’t need 2 pillow anymore.,remove,sweater,3
I'd like to get 3 jeans.,add,cheese,4
Include 1 blanket with my order.,remove,bananas,7
Cancel the toaster.,add,water,-1
Scratch the backpack.,add,backpack,2
Scratch the blanket.,remove,bananas,-1
I'd like to get 6 t-shirt.,add,knife,3
Let’s drop 5 cheese.,add,backpack,3
I need 6 more bottle.,remove,shorts,3
I'd like to get 1 mug.,remove,blanket,1
Please pull out 6 water.,remove,hat,4
I don’t need 6 t-shirt anymore.,add,shoes,2
"Grab me 3 t-shirt, please.",add,water,-1
I want the chocolate gone.,remove,socks,8
Let’s drop 4 eggs.,add,jacket,2
Get rid of 10 hat from my order.,add,eggs,1
"Grab me 5 t-shirt, please.",add,jacket,1
Scratch the pillow.,remove,sweater,3
Wipe out the apples.,remove,sweater,3
Remove 1 pillow from the basket.,add,plate,5
Let’s drop 4 sweater.,add,milk,0
Eliminate the jeans from my cart.,add,toaster,1
Pop 4 bananas into my shopping bag.,remove,yogurt,-4
Cancel the plate.,add,backpack,2
I want the toaster gone.,remove,backpack,6
Could you toss 3 blanket into the cart?,remove,lamp,1
I'd like to get 2 lamp.,add,scarf,4
I want the lamp gone.,add,plate,7
Can you take out 4 jacket?,remove,mug,5
Remove 10 pillow from the basket.,add,bread,1
Include 4 pillow with my order.,remove,cheese,0
Remove 5 jacket from the basket.,remove,knife,-1
Cancel the cheese.,add,backpack,3
Drop the scarf completely.,remove,knife,5
"Nix 10 shorts, please.",remove,shoes,4
Can you take out 10 blender?,add,t-shirt,1
Throw in 4 lamp for me.,add,lamp,2
I'd like to get 2 blanket.,remove,scarf,-2
Let’s drop 5 knife.,add,lamp,4
Can you take out 4 bananas?,add,bottle,1
Let’s add 6 lamp to the basket.,remove,jeans,-1
Wipe out the cheese.,add,socks,3
"Nix 6 pillow, please.",remove,hat,5
Remove 6 mug from the basket.,remove,shoes,2
Scratch the hat.,remove,apples,5
"Nix 3 pan, please.",remove,bananas,-2
Scratch the chocolate.,add,mug,8
Eliminate the mug from my cart.,remove,hat,9
I'd like to get 1 blanket.,add,pillow,-1
Get rid of 1 eggs from my order.,remove,toaster,3
Forget about the jacket.,add,knife,4
I'd like to get 2 lamp.,add,jacket,2
Throw in 3 sweater for me.,add,pillow,8
Pop 6 blender into my shopping bag.,add,yogurt,5
Remove 6 jacket from the basket.,add,blender,6
Please pull out 4 oranges.,remove,mug,2
I don’t need 3 shoes anymore.,add,plate,6
Drop the scarf completely.,remove,backpack,7
Pop 2 oranges into my shopping bag.,add,jacket,4
Scratch the cheese.,remove,bread,3
Please pull out 3 t-shirt.,remove,backpack,3
I'd like to get 4 water.,remove,water,0
Get rid of 3 plate from my order.,add,sweater,5
Please pull out 1 t-shirt.,add,jeans,1
Remove 10 water from the basket.,add,shoes,6
Include 6 pan with my order.,remove,scarf,1
Remove 2 sweater from the basket.,remove,knife,2
I need 5 more apples.,remove,pan,4
Please pull out 1 toaster.,add,cheese,2
Cancel the socks.,add,jacket,3
Forget about the shoes.,add,knife,4
Remove 5 water from the basket.,remove,knife,6
"I changed my mind about those plate, take 3 out.",remove,cheese,2
I'd like to get 1 blanket.,remove,pillow,6
I'd like to get 4 jeans.,remove,mug,0
I'd like to get 1 bottle.,add,plate,6
Throw in 3 apples for me.,add,backpack,8
Can you take out 1 bananas?,remove,plate,0
I need 4 more bread.,add,water,1
I don’t need 2 water anymore.,remove,lamp,4
Forget about the socks.,remove,bananas,3
Forget about the backpack.,add,pillow,4
Drop the pillow completely.,add,water,2
I need 1 more shorts.,remove,t-shirt,3
"I changed my mind about those mug, take 1 out.",remove,hat,2
Could you toss 2 mug into the cart?,add,jeans,1
Include 3 water with my order.,add,t-shirt,7
Throw in 5 scarf for me.,remove,pan,2
Drop the cheese completely.,add,backpack,8
"Grab me 4 backpack, please.",add,bananas,5
Forget about the knife.,add,eggs,3
Pop 4 toaster into my shopping bag.,add,blender,1
"Nix 5 toaster, please.",remove,backpack,-1
I'd like to get 4 toaster.,remove,shoes,2
Get rid of 5 bananas from my order.,remove,sweater,8
Please pull out 5 chocolate.,add,shoes,2
"I changed my mind about those pan, take 5 out.",remove,bottle,4
I'd like to get 4 water.,add,pillow,1
I don’t need 5 blanket anymore.,remove,blender,5
Forget about the water.,remove,bread,0
"Grab me 2 jacket, please.",remove,scarf,5
I want the scarf gone.,remove,bananas,-3
Cancel the bread.,remove,pillow,2
Please pull out 5 oranges.,add,water,-2
Let’s drop 5 apples.,remove,eggs,8
I'd like to get 6 chocolate.,remove,blender,1
Could you toss 2 knife into the cart?,add,knife,5
"Nix 10 shorts, please.",remove,t-shirt,2
I'd like to get 6 scarf.,add,milk,2
I don’t want the toaster anymore.,remove,blanket,2
"Nix 1 pan, please.",remove,t-shirt,8
I want the pillow gone.,remove,t-shirt,2
I need 1 more knife.,add,scarf,6
Can you take out 4 blender?,remove,pan,4
I need 6 more pillow.,add,blanket,-1
Get rid of 1 blanket from my order.,add,lamp,5
I don’t need 2 eggs anymore.,add,jeans,-1
I need 10 more chocolate.,add,jacket,6
Include 5 jacket with my order.,add,pan,2
I don’t need 1 backpack anymore.,remove,hat,8
I want the blender gone.,add,plate,5
Let’s add 1 bread to the basket.,remove,jacket,7
Get rid of 4 blanket from my order.,remove,t-shirt,3
I want the pan gone.,add,jacket,6
"Grab me 2 pillow, please.",remove,bottle,2
Wipe out the t-shirt.,remove,shorts,2
Scratch the sweater.,remove,water,5
Let’s drop 5 jeans.,add,hat,2
Eliminate the lamp from my cart.,remove,shorts,4
"I changed my mind about those blanket, take 5 out.",add,bottle,5
Drop the shorts completely.,add,cheese,1
Drop the pillow completely.,add,apples,3
Can you take out 10 oranges?,add,toaster,2
Throw in 2 knife for me.,add,plate,3
Let’s add 2 knife to the basket.,remove,cheese,-1
Could you toss 6 water into the cart?,add,apples,5
"Grab me 3 jacket, please.",remove,chocolate,1
Pop 4 toaster into my shopping bag.,remove,bananas,5
I don’t want the milk anymore.,add,eggs,3
Scratch the pillow.,remove,pan,8
Scratch the shoes.,add,chocolate,2
Get rid of 4 socks from my order.,remove,pillow,1
I want the scarf gone.,add,yogurt,1
Remove 2 bananas from the basket.,add,shorts,6
I need 4 more bread.,add,backpack,2
"Nix 3 pan, please.",remove,chocolate,0
Please pull out 4 pan.,remove,apples,4
Can you take out 1 lamp?,remove,scarf,4
I'd like to get 10 lamp.,add,knife,2
Please pull out 10 eggs.,remove,bananas,1
"Nix 6 blender, please.",remove,toaster,9
Get rid of 10 yogurt from my order.,add,water,5
I need 3 more lamp.,remove,water,10
I don’t need 3 pillow anymore.,add,hat,-1
Pop 2 oranges into my shopping bag.,add,yogurt,6
Please pull out 5 chocolate.,remove,oranges,0
Cancel the oranges.,remove,jeans,1
Drop the jacket completely.,remove,milk,2
Let’s add 5 toaster to the basket.,remove,socks,4
Forget about the water.,remove,lamp,2
Eliminate the bottle from my cart.,remove,blanket,3
I want the bananas gone.,add,shorts,3
"Nix 10 shoes, please.",add,shoes,1
"Nix 6 toaster, please.",add,milk,7
Include 1 sweater with my order.,add,eggs,3
Remove 6 apples from the basket.,remove,knife,6
Include 6 pan with my order.,remove,pillow,6
"I changed my mind about those pan, take 5 out.",remove,shorts,3
Get rid of 3 pillow from my order.,remove,yogurt,4
"Nix 3 pillow, please.",add,plate,1
Drop the jacket completely.,add,blender,4
I don’t need 2 pillow anymore.,remove,backpack,1
Remove 1 plate from the basket.,add,oranges,7
I want the backpack gone.,add,milk,6
Cancel the socks.,add,pillow,4
Get rid of 1 blanket from my order.,add,cheese,-1
Pop 1 plate into my shopping bag.,remove,chocolate,4
Remove 5 jacket from the basket.,remove,scarf,-4
"Nix 6 milk, please.",add,pan,2
Remove 10 water from the basket.,remove,chocolate,1
Forget about the chocolate.,add,bananas,3
Please pull out 2 scarf.,remove,jacket,4
Get rid of 2 bottle from my order.,remove,shoes,6
Eliminate the cheese from my cart.,add,water,6
Remove 1 jeans from the basket.,remove,cheese,5
Include 3 shoes with my order.,add,backpack,4
Remove 3 socks from the basket.,remove,chocolate,-4
Forget about the apples.,add,scarf,1
Please pull out 4 oranges.,remove,sweater,0
Could you toss 2 shorts into the cart?,remove,pillow,4
Drop the jeans completely.,remove,blender,2
Let’s drop 4 milk.,add,mug,4
Remove 10 pillow from the basket.,add,chocolate,2
Remove 2 sweater from the basket.,remove,scarf,3
Could you toss 6 blanket into the cart?,add,bread,1
Include 3 bread with my order.,remove,bananas,7
"Grab me 6 toaster, please.",remove,pillow,1
Let’s drop 1 pan.,remove,bottle,0
Let’s drop 1 knife.,remove,pan,2
I don’t need 1 knife anymore.,add,backpack,4
Throw in 5 pan for me.,add,eggs,6
Pop 3 mug into my shopping bag.,add,blanket,3
Wipe out the backpack.,remove,t-shirt,2
I need 1 more plate.,remove,backpack,4
Cancel the blanket.,remove,oranges,7
Can you take out 1 socks?,add,bread,1
I want the milk gone.,add,milk,5
"Nix 6 water, please.",add,t-shirt,4
Could you toss 2 knife into the cart?,add,toaster,2
I don’t need 4 backpack anymore.,remove,t-shirt,5
Please pull out 5 apples.,remove,blanket,2
Let’s add 6 lamp to the basket.,remove,mug,4
Pop 1 plate into my shopping bag.,remove,yogurt,2
"Nix 6 water, please.",remove,jacket,2
I don’t need 10 sweater anymore.,add,apples,5
I don’t need 2 pillow anymore.,remove,sweater,5
Include 10 pan with my order.,add,oranges,3
Get rid of 2 plate from my order.,add,yogurt,4
I don’t want the scarf anymore.,add,pillow,3
Remove 1 pillow from the basket.,remove,oranges,6
Pop 3 shoes into my shopping bag.,remove,yogurt,1
"I changed my mind about those socks, take 3 out.",remove,t-shirt,1
Throw in 3 milk for me.,remove,socks,6
Scratch the shoes.,remove,pan,3
I don’t need 2 water anymore.,add,blanket,4
"Grab me 4 jeans, please.",add,hat,1
Can you take out 5 bottle?,remove,blanket,5
Let’s drop 4 pan.,add,plate,4
I need 4 more water.,remove,scarf,4
Cancel the cheese.,add,blender,6
I don’t need 4 eggs anymore.,remove,plate,4
Please pull out 5 chocolate.,add,socks,1
Eliminate the eggs from my cart.,remove,yogurt,1
I don’t want the mug anymore.,remove,t-shirt,7
"Nix 1 pan, please.",remove,water,3
Wipe out the apples.,add,blanket,4
Wipe out the yogurt.,remove,sweater,0
Remove 3 eggs from the basket.,add,shoes,7
Eliminate the cheese from my cart.,add,shorts,0
"I changed my mind about those plate, take 3 out.",add,shoes,1
Please pull out 10 chocolate.,remove,apples,7
Forget about the toaster.,add,blanket,8
Remove 3 eggs from the basket.,remove,eggs,1
Let’s drop 4 sweater.,add,toaster,7
Scratch the scarf.,remove,milk,7
Eliminate the t-shirt from my cart.,add,bananas,4
Include 5 jacket with my order.,add,shoes,7
Pop 6 hat into my shopping bag.,add,cheese,3
Throw in 4 yogurt for me.,add,bananas,8
"I changed my mind about those plate, take 5 out.",remove,blanket,7
I'd like to get 4 blanket.,add,mug,4
Could you toss 6 blender into the cart?,add,socks,-2
Please pull out 3 sweater.,add,yogurt,6
Get rid of 1 blanket from my order.,add,scarf,0
Include 6 plate with my order.,add,oranges,5
Get rid of 1 eggs from my order.,add,shoes,4
Throw in 3 apples for me.,remove,mug,-5
Remove 1 milk from the basket.,add,toaster,8
"Nix 1 pan, please.",add,cheese,0
"Nix 1 blender, please.",remove,water,4
Wipe out the t-shirt.,remove,sweater,6
Cancel the oranges.,add,milk,6
I want the socks gone.,add,bread,4
I'd like to get 4 eggs.,add,pan,2
I'd like to get 10 apples.,remove,bread,2
I need 1 more shorts.,add,t-shirt,1
Can you take out 4 apples?,remove,knife,-1
I want the yogurt gone.,add,jeans,0
Can you take out 10 oranges?,add,sweater,0
Pop 2 blanket into my shopping bag.,add,apples,4
Throw in 3 chocolate for me.,add,sweater,5
I want the shorts gone.,add,sweater,3
Wipe out the hat.,add,socks,-1
"I changed my mind about those yogurt, take 3 out.",add,shoes,3
Please pull out 5 jeans.,add,pan,3
I don’t need 6 bottle anymore.,add,toaster,4
Let’s drop 5 cheese.,add,pan,0
Remove 3 jeans from the basket.,add,chocolate,8
