user_input,action,product,quantity
Remove 1 cup.,remove,cup,1
Throw in 9 jeans for me.,add,jeans,9
Put 3 tissue in my cart.,add,tissue,3
Please pull out 10 pillow.,remove,pillow,10
I need 4 glass added.,add,glass,4
Put 5 shoes in my cart.,add,shoes,5
Include 2 pillow with my order.,add,pillow,2
"Grab me 7 sunglasses, please.",add,sunglasses,7
Please pull out 7 lettuce.,remove,lettuce,7
Take out the lighter.,remove,lighter,1
Get rid of 10 shelf from my order.,remove,shelf,10
I need 5 heater added.,add,heater,5
Add 2 beanie to the list.,add,beanie,2
Eliminate the paper from my cart.,remove,paper,1
Can you take out 9 clock?,remove,clock,9
Please add 6 bowl.,add,bowl,6
I need 9 garlic added.,add,garlic,9
Pop 9 conditioner into my shopping bag.,add,conditioner,9
Could you toss 9 napkin into the cart?,add,napkin,9
Make that 3 mattress.,add,mattress,3
Make that 6 conditioner.,add,conditioner,6
Can you take out 7 oranges?,remove,oranges,7
Please add 8 backpack.,add,backpack,8
"Nix 1 towel, please.",remove,towel,1
Remove 8 pepper from the basket.,remove,pepper,8
Get rid of 3 pillow from my order.,remove,pillow,3
Drop 7 bulb.,remove,bulb,7
Throw in 5 nuts for me.,add,nuts,5
I want the flour gone.,remove,flour,1
"I changed my mind about those cap, take 2 out.",remove,cap,2
"Nix 5 sunglasses, please.",remove,sunglasses,5
Drop 6 salt.,remove,salt,6
I want to buy 8 slippers.,add,slippers,8
Drop 3 fish.,remove,fish,3
Let’s add 10 sweater to the basket.,add,sweater,10
Delete 7 carrots from the cart.,remove,carrots,7
Could you toss 9 blouse into the cart?,add,blouse,9
"Nix 4 chocolate, please.",remove,chocolate,4
I want the fork gone.,remove,fork,1
I don't need 2 ring anymore.,remove,ring,2
Let’s add 7 jacket to the basket.,add,jacket,7
Drop 7 jelly.,remove,jelly,7
Delete 1 towel from the cart.,remove,towel,1
Throw in 2 earring for me.,add,earring,2
Include 1 suitcase with my order.,add,suitcase,1
"Grab me 2 jelly, please.",add,jelly,2
"Grab me 4 lime, please.",add,lime,4
Throw in 6 backpack for me.,add,backpack,6
I need 7 juice added.,add,juice,7
Please add 1 mop.,add,mop,1
Drop the water completely.,remove,water,1
I want to buy 2 juice.,add,juice,2
"Grab me 5 fish, please.",add,fish,5
Let’s add 5 fish to the basket.,add,fish,5
Could you toss 5 spaghetti into the cart?,add,spaghetti,5
"I changed my mind about those scarf, take 1 out.",remove,scarf,1
Can you take out 4 tea?,remove,tea,4
Put 4 coffee in my cart.,add,coffee,4
"I changed my mind about those boots, take 2 out.",remove,boots,2
"Grab me 5 water, please.",add,water,5
Please add 10 plate.,add,plate,10
Please pull out 10 rug.,remove,rug,10
"Grab me 9 oatmeal, please.",add,oatmeal,9
Put 7 chips in my cart.,add,chips,7
Throw in 1 knife for me.,add,knife,1
I want to buy 5 pretzels.,add,pretzels,5
Give me 1 nuts.,add,nuts,1
Eliminate the bucket from my cart.,remove,bucket,1
I need 7 tie added.,add,tie,7
"I changed my mind about those oil, take 10 out.",remove,oil,10
"I changed my mind about those chair, take 9 out.",remove,chair,9
Can you take out 2 flour?,remove,flour,2
I don't need 4 leggings anymore.,remove,leggings,4
Let’s add 2 backpack to the basket.,add,backpack,2
Delete 9 handbag from the cart.,remove,handbag,9
"I changed my mind about those pepper, take 3 out.",remove,pepper,3
Forget about the shampoo.,remove,shampoo,1
Put 10 leggings in my cart.,add,leggings,10
I'd like to get 1 cheese.,add,cheese,1
Delete 6 cucumber from the cart.,remove,cucumber,6
Remove 3 salt from the basket.,remove,salt,3
Can you take out 4 knife?,remove,knife,4
Let’s add 3 tray to the basket.,add,tray,3
Can you take out 5 blanket?,remove,blanket,5
Could you toss 4 backpack into the cart?,add,backpack,4
"Nix 9 robe, please.",remove,robe,9
Throw in 3 fan for me.,add,fan,3
Drop 8 toothbrush.,remove,toothbrush,8
Get rid of 7 umbrella from my order.,remove,umbrella,7
Please pull out 7 tissue.,remove,tissue,7
Get rid of 5 shoes from my order.,remove,shoes,5
Cancel the pork.,remove,pork,1
I want to buy 7 eggs.,add,eggs,7
Cancel 9 lemonade.,remove,lemonade,9
Can you take out 2 onion?,remove,onion,2
"I changed my mind about those apples, take 1 out.",remove,apples,1
Pop 6 candle into my shopping bag.,add,candle,6
Throw in 3 backpack for me.,add,backpack,3
Put 4 lime in my cart.,add,lime,4
Include 4 sheet with my order.,add,sheet,4
Cancel 4 broccoli.,remove,broccoli,4
Forget about the sheet.,remove,sheet,1
"Nix 6 skirt, please.",remove,skirt,6
Could you toss 8 oil into the cart?,add,oil,8
Add 8 yogurt to the list.,add,yogurt,8
"Grab me 5 sandals, please.",add,sandals,5
Throw in 10 fish for me.,add,fish,10
I want to buy 6 mat.,add,mat,6
Drop 9 chocolate.,remove,chocolate,9
Include 3 table with my order.,add,table,3
Make that 9 beef.,add,beef,9
Remove 8 table from the basket.,remove,table,8
Please add 3 match.,add,match,3
Can you take out 10 sunglasses?,remove,sunglasses,10
Take 7 chocolate off my list.,remove,chocolate,7
I don't need 2 purse anymore.,remove,purse,2
Let’s drop 1 shoes.,remove,shoes,1
Take 3 gloves off my list.,remove,gloves,3
I need 6 more backpack.,add,backpack,6
Let’s add 7 broom to the basket.,add,broom,7
Add 7 boots to the list.,add,boots,7
Make that 6 toothpaste.,add,toothpaste,6
I need 2 lemonade added.,add,lemonade,2
"I changed my mind about those mat, take 1 out.",remove,mat,1
Make that 4 pork.,add,pork,4
Take out the lettuce.,remove,lettuce,1
Put 7 pillowcase in my cart.,add,pillowcase,7
Put 8 beef in my cart.,add,beef,8
Drop 4 beef.,remove,beef,4
"I changed my mind about those eggs, take 1 out.",remove,eggs,1
I'd like to get 1 shampoo.,add,shampoo,1
Could you toss 1 fish into the cart?,add,fish,1
Please add 2 wallet.,add,wallet,2
I need 6 socks added.,add,socks,6
I don't need 6 pillow anymore.,remove,pillow,6
I don’t want the cup anymore.,remove,cup,1
Take 10 wallet off my list.,remove,wallet,10
Add 5 necklace to the list.,add,necklace,5
Drop 9 sunglasses.,remove,sunglasses,9
Give me 7 apples.,add,apples,7
I need 2 lotion added.,add,lotion,2
Could you toss 5 robe into the cart?,add,robe,5
I don't need 9 candle anymore.,remove,candle,9
"Grab me 4 milk, please.",add,milk,4
Give me 7 lamp.,add,lamp,7
Take 1 purse off my list.,remove,purse,1
Give me 3 boots.,add,boots,3
Remove 7 tea.,remove,tea,7
Remove 6 t-shirt from the basket.,remove,t-shirt,6
Wipe out the plate.,remove,plate,1
Could you toss 1 towel into the cart?,add,towel,1
Delete 5 hat from the cart.,remove,hat,5
"Grab me 10 soda, please.",add,soda,10
Cancel 4 sunglasses.,remove,sunglasses,4
"Grab me 4 bracelet, please.",add,bracelet,4
Get rid of 1 carrots from my order.,remove,carrots,1
Cancel 6 sandals.,remove,sandals,6
Let’s add 8 floss to the basket.,add,floss,8
I need 9 lemonade added.,add,lemonade,9
Drop 6 suitcase.,remove,suitcase,6
Put 5 bread in my cart.,add,bread,5
Pop 8 trousers into my shopping bag.,add,trousers,8
Remove 8 heels.,remove,heels,8
Let’s add 4 salt to the basket.,add,salt,4
Please pull out 10 tea.,remove,tea,10
Make that 3 watch.,add,watch,3
Take 6 wine off my list.,remove,wine,6
Delete 8 cookies from the cart.,remove,cookies,8
Remove 4 brush.,remove,brush,4
"Nix 5 wallet, please.",remove,wallet,5
I need 6 more shoes.,add,shoes,6
Remove 9 beer.,remove,beer,9
Please pull out 4 raincoat.,remove,raincoat,4
Could you toss 7 heater into the cart?,add,heater,7
Take 6 glasses off my list.,remove,glasses,6
I'd like to get 6 grapes.,add,grapes,6
I want the pot gone.,remove,pot,1
I want the cabinet gone.,remove,cabinet,1
Can you take out 10 suitcase?,remove,suitcase,10
Drop 8 coffee.,remove,coffee,8
"Grab me 2 leggings, please.",add,leggings,2
Cancel the cheese.,remove,cheese,1
Give me 9 trousers.,add,trousers,9
Wipe out the pitcher.,remove,pitcher,1
I'd like to get 8 plate.,add,plate,8
Drop 8 cookies.,remove,cookies,8
Eliminate the toaster from my cart.,remove,toaster,1
Pop 4 potato into my shopping bag.,add,potato,4
Cancel 3 drawer.,remove,drawer,3
I need 7 salmon added.,add,salmon,7
I need 7 bucket added.,add,bucket,7
"Grab me 4 chocolate, please.",add,chocolate,4
Take 5 towel off my list.,remove,towel,5
Could you toss 6 noodles into the cart?,add,noodles,6
Make that 1 nuts.,add,nuts,1
"I changed my mind about those pot, take 5 out.",remove,pot,5
Make that 10 desk.,add,desk,10
"I changed my mind about those candy, take 1 out.",remove,candy,1
Take out the broccoli.,remove,broccoli,1
I want the pajamas gone.,remove,pajamas,1
I want the milk gone.,remove,milk,1
Make that 7 earring.,add,earring,7
Delete 8 sugar from the cart.,remove,sugar,8
Please pull out 4 garlic.,remove,garlic,4
"I changed my mind about those lemonade, take 4 out.",remove,lemonade,4
I'd like to get 6 spinach.,add,spinach,6
I'd like to get 4 water.,add,water,4
Take 8 salmon off my list.,remove,salmon,8
Throw in 1 candle for me.,add,candle,1
Cancel 6 pitcher.,remove,pitcher,6
Take 8 lemonade off my list.,remove,lemonade,8
Remove 1 cauliflower.,remove,cauliflower,1
Drop the skillet completely.,remove,skillet,1
Make that 5 cup.,add,cup,5
Cancel 5 spoon.,remove,spoon,5
Take 3 ring off my list.,remove,ring,3
Remove 4 lemon.,remove,lemon,4
Remove the peas.,remove,peas,1
"Nix 9 water, please.",remove,water,9
Put 3 knife in my cart.,add,knife,3
Could you toss 4 oatmeal into the cart?,add,oatmeal,4
Give me 8 tissue.,add,tissue,8
Pop 6 milk into my shopping bag.,add,milk,6
Wipe out the curtain.,remove,curtain,1
Drop 9 corn.,remove,corn,9
Get rid of 5 candle from my order.,remove,candle,5
Can you take out 10 sheet?,remove,sheet,10
"Grab me 4 raincoat, please.",add,raincoat,4
"I changed my mind about those garlic, take 9 out.",remove,garlic,9
"Grab me 4 beef, please.",add,beef,4
Can you take out 6 broom?,remove,broom,6
Include 4 raincoat with my order.,add,raincoat,4
Drop 8 sunglasses.,remove,sunglasses,8
Put 1 grapes in my cart.,add,grapes,1
Give me 8 desk.,add,desk,8
Put 3 napkin in my cart.,add,napkin,3
Cancel 4 candle.,remove,candle,4
I want to buy 8 sofa.,add,sofa,8
I want the bottle gone.,remove,bottle,1
Put 1 hat in my cart.,add,hat,1
Remove 2 steak.,remove,steak,2
Delete 10 spinach from the cart.,remove,spinach,10
I don’t need 5 milk anymore.,remove,milk,5
I don't need 7 butter anymore.,remove,butter,7
Pop 7 blind into my shopping bag.,add,blind,7
Remove 1 blender from the basket.,remove,blender,1
"Nix 8 tray, please.",remove,tray,8
Could you toss 2 fork into the cart?,add,fork,2
Get rid of 4 shrimp from my order.,remove,shrimp,4
I need 2 mattress added.,add,mattress,2
"I changed my mind about those sugar, take 7 out.",remove,sugar,7
Pop 7 slippers into my shopping bag.,add,slippers,7
Delete 2 handbag from the cart.,remove,handbag,2
Add 8 cereal to the list.,add,cereal,8
"Grab me 2 earring, please.",add,earring,2
Throw in 2 floss for me.,add,floss,2
"I changed my mind about those plate, take 8 out.",remove,plate,8
Let’s add 3 pan to the basket.,add,pan,3
"Nix 3 leggings, please.",remove,leggings,3
Remove the spinach.,remove,spinach,1
Let’s add 10 toothpaste to the basket.,add,toothpaste,10
Cancel 6 brush.,remove,brush,6
Take 3 cup off my list.,remove,cup,3
Could you toss 5 conditioner into the cart?,add,conditioner,5
"I changed my mind about those beer, take 1 out.",remove,beer,1
Put 7 suit in my cart.,add,suit,7
Please add 3 candy.,add,candy,3
Remove 10 corn.,remove,corn,10
Please add 8 crackers.,add,crackers,8
Delete 7 sunglasses from the cart.,remove,sunglasses,7
Remove 8 pasta from the basket.,remove,pasta,8
Give me 6 towel.,add,towel,6
I don't need 10 heater anymore.,remove,heater,10
Throw in 2 socks for me.,add,socks,2
Put 7 sugar in my cart.,add,sugar,7
Cancel 4 jeans.,remove,jeans,4
Take 2 brush off my list.,remove,brush,2
Drop 7 broccoli.,remove,broccoli,7
Please add 2 bottle.,add,bottle,2
"I changed my mind about those blanket, take 6 out.",remove,blanket,6
Include 1 soda with my order.,add,soda,1
I need 6 mirror added.,add,mirror,6
Please pull out 1 shirt.,remove,shirt,1
Pop 4 tray into my shopping bag.,add,tray,4
Include 3 pot with my order.,add,pot,3
Give me 8 lemonade.,add,lemonade,8
I don’t want the blanket anymore.,remove,blanket,1
"Nix 3 vinegar, please.",remove,vinegar,3
Make that 9 jam.,add,jam,9
Include 5 bowl with my order.,add,bowl,5
Take 4 garlic off my list.,remove,garlic,4
Let’s add 6 paper to the basket.,add,paper,6
Give me 5 boots.,add,boots,5
Delete 2 candy from the cart.,remove,candy,2
Wipe out the paper.,remove,paper,1
Could you toss 4 desk into the cart?,add,desk,4
"Grab me 1 tomato, please.",add,tomato,1
Cancel 6 fan.,remove,fan,6
I want to buy 7 glass.,add,glass,7
"I changed my mind about those paper, take 3 out.",remove,paper,3
Cancel 6 wallet.,remove,wallet,6
Remove 8 coat from the basket.,remove,coat,8
Please add 10 pot.,add,pot,10
I want to buy 1 carrots.,add,carrots,1
"Grab me 3 ring, please.",add,ring,3
Forget about the paper.,remove,paper,1
Take out the toothbrush.,remove,toothbrush,1
Please add 9 handbag.,add,handbag,9
Remove 10 blender.,remove,blender,10
Put 6 salt in my cart.,add,salt,6
I need 1 sneakers added.,add,sneakers,1
I'd like to get 1 sandals.,add,sandals,1
I want the napkin gone.,remove,napkin,1
Get rid of the soda.,remove,soda,1
Put 1 mirror in my cart.,add,mirror,1
I'd like to get 6 milk.,add,milk,6
Throw in 3 slippers for me.,add,slippers,3
"Nix 4 drawer, please.",remove,drawer,4
Please pull out 3 lotion.,remove,lotion,3
"Grab me 5 bulb, please.",add,bulb,5
Please add 1 tuna.,add,tuna,1
I want to buy 5 cucumber.,add,cucumber,5
Take 4 mittens off my list.,remove,mittens,4
I want to buy 8 spaghetti.,add,spaghetti,8
I don't need 7 glass anymore.,remove,glass,7
Include 3 purse with my order.,add,purse,3
Remove 8 vinegar.,remove,vinegar,8
Remove 10 pan from the basket.,remove,pan,10
I'd like to get 4 lime.,add,lime,4
Could you toss 2 rug into the cart?,add,rug,2
Let’s add 7 desk to the basket.,add,desk,7
Eliminate the napkin from my cart.,remove,napkin,1
I want to buy 7 brush.,add,brush,7
Give me 9 toaster.,add,toaster,9
Please add 4 vinegar.,add,vinegar,4
Get rid of the curtain.,remove,curtain,1
Delete 4 soda from the cart.,remove,soda,4
Please add 10 sandals.,add,sandals,10
Wipe out the candy.,remove,candy,1
Get rid of 1 blouse from my order.,remove,blouse,1
Take 8 sofa off my list.,remove,sofa,8
Can you take out 2 clock?,remove,clock,2
I don’t want the beef anymore.,remove,beef,1
I'd like to get 7 honey.,add,honey,7
Please add 2 pillow.,add,pillow,2
Please add 3 pillow.,add,pillow,3
I need 4 sunglasses added.,add,sunglasses,4
Pop 3 tuna into my shopping bag.,add,tuna,3
"I changed my mind about those bottle, take 5 out.",remove,bottle,5
Include 4 sugar with my order.,add,sugar,4
Remove 6 corn.,remove,corn,6
Include 6 toothbrush with my order.,add,toothbrush,6
"I changed my mind about those coffee, take 9 out.",remove,coffee,9
Get rid of the fork.,remove,fork,1
Give me 10 garlic.,add,garlic,10
Can you take out 7 shoes?,remove,shoes,7
Delete 10 fish from the cart.,remove,fish,10
Add 8 handbag to the list.,add,handbag,8
I'd like to get 4 umbrella.,add,umbrella,4
I don't need 10 napkin anymore.,remove,napkin,10
"Nix 5 backpack, please.",remove,backpack,5
I don’t want the cauliflower anymore.,remove,cauliflower,1
I don't need 6 shampoo anymore.,remove,shampoo,6
Please add 1 napkin.,add,napkin,1
Put 3 table in my cart.,add,table,3
Could you toss 4 lime into the cart?,add,lime,4
Could you toss 9 conditioner into the cart?,add,conditioner,9
Please add 7 bottle.,add,bottle,7
Include 4 milk with my order.,add,milk,4
Remove 9 broccoli from the basket.,remove,broccoli,9
Include 8 nuts with my order.,add,nuts,8
Put 5 desk in my cart.,add,desk,5
Give me 3 broom.,add,broom,3
Drop 3 eggs.,remove,eggs,3
Could you toss 10 chair into the cart?,add,chair,10
Get rid of 2 cookies from my order.,remove,cookies,2
Please pull out 9 blouse.,remove,blouse,9
"Nix 6 shrimp, please.",remove,shrimp,6
"I changed my mind about those cabinet, take 9 out.",remove,cabinet,9
Throw in 6 lamp for me.,add,lamp,6
"Nix 5 curtain, please.",remove,curtain,5
Make that 10 tomato.,add,tomato,10
Remove 6 scarf.,remove,scarf,6
Pop 1 chocolate into my shopping bag.,add,chocolate,1
Please pull out 9 shorts.,remove,shorts,9
Please pull out 6 hat.,remove,hat,6
Drop 6 shoes.,remove,shoes,6
"I changed my mind about those shorts, take 3 out.",remove,shorts,3
Remove 8 coffee from the basket.,remove,coffee,8
Can you take out 2 salmon?,remove,salmon,2
Drop 9 tea.,remove,tea,9
Put 10 chair in my cart.,add,chair,10
Let’s add 8 heels to the basket.,add,heels,8
Remove 8 toothpaste.,remove,toothpaste,8
Put 4 mattress in my cart.,add,mattress,4
I want to buy 5 jam.,add,jam,5
Include 1 grapes with my order.,add,grapes,1
Throw in 2 vase for me.,add,vase,2
Please add 5 boots.,add,boots,5
I don’t want the rug anymore.,remove,rug,1
Put 8 table in my cart.,add,table,8
Make that 5 conditioner.,add,conditioner,5
Can you take out 10 beanie?,remove,beanie,10
Throw in 3 pillow for me.,add,pillow,3
Remove 2 cup from the basket.,remove,cup,2
Take 2 wine off my list.,remove,wine,2
"I changed my mind about those chair, take 5 out.",remove,chair,5
Drop 6 knife.,remove,knife,6
Can you take out 8 skillet?,remove,skillet,8
Wipe out the jam.,remove,jam,1
Take 7 blouse off my list.,remove,blouse,7
Remove the apples.,remove,apples,1
Wipe out the tissue.,remove,tissue,1
Could you toss 6 cookies into the cart?,add,cookies,6
Remove 8 broccoli from the basket.,remove,broccoli,8
Give me 1 broccoli.,add,broccoli,1
Drop the belt completely.,remove,belt,1
"I changed my mind about those lemon, take 5 out.",remove,lemon,5
Drop 3 cereal.,remove,cereal,3
"Nix 5 cheese, please.",remove,cheese,5
Let’s add 9 lemon to the basket.,add,lemon,9
Please add 9 sunglasses.,add,sunglasses,9
Put 5 beanie in my cart.,add,beanie,5
Scratch the bananas.,remove,bananas,1
Drop 4 oatmeal.,remove,oatmeal,4
Could you toss 9 couch into the cart?,add,couch,9
Please pull out 9 skillet.,remove,skillet,9
I'd like to get 8 jacket.,add,jacket,8
